species,s1,s2,clonal_diff_1D,clonal_len_1D,clonal_diff_4D,clonal_len_4D,moved_1d,moved_4d
Alistipes_putredinis_61533,700165455,ERR912172,183,759894,41,200686,69,0
Alistipes_putredinis_61533,700166862,SRR413584,125,807133,70,212914,33,0
Alistipes_putredinis_61533,700173023,ERR912014,115,850823,32,224971,25,0
Alistipes_putredinis_61533,700173320,ERR911998,152,800143,28,211554,47,0
Alistipes_putredinis_61533,700173320,ERR912052,156,786671,29,207739,41,0
Alistipes_putredinis_61533,700173320,ERR912114,162,758673,28,200693,63,0
Alistipes_putredinis_61533,700173320,ERR912187,186,805273,37,212435,39,0
Alistipes_putredinis_61533,700173320,ERR912194,159,755798,35,199762,58,0
Alistipes_putredinis_61533,700175331,ERR911985,144,777789,38,205974,17,0
Alistipes_putredinis_61533,700175331,ERR912012,191,753681,21,199184,72,1
Alistipes_putredinis_61533,700175331,ERR912110,189,724265,37,191464,64,1
Alistipes_putredinis_61533,700175331,ERR912172,174,745004,45,196769,37,0
Alistipes_putredinis_61533,ERR911954,ERR911956,99,800912,27,211969,21,1
Alistipes_putredinis_61533,ERR911954,ERR911960,101,749279,17,198293,34,1
Alistipes_putredinis_61533,ERR911954,ERR911966,150,795415,36,210488,77,3
Alistipes_putredinis_61533,ERR911954,ERR911970,147,809891,32,214095,47,2
Alistipes_putredinis_61533,ERR911954,ERR911988,154,773128,34,204515,38,1
Alistipes_putredinis_61533,ERR911954,ERR911995,100,786933,31,207976,46,1
Alistipes_putredinis_61533,ERR911954,ERR911999,89,852761,23,225328,20,1
Alistipes_putredinis_61533,ERR911954,ERR912000,102,871860,23,230549,28,1
Alistipes_putredinis_61533,ERR911954,ERR912007,107,799472,7,211431,47,2
Alistipes_putredinis_61533,ERR911954,ERR912009,77,772865,33,204558,11,2
Alistipes_putredinis_61533,ERR911954,ERR912013,158,823323,31,217683,78,2
Alistipes_putredinis_61533,ERR911954,ERR912033,115,850939,36,224903,29,1
Alistipes_putredinis_61533,ERR911954,ERR912041,159,734887,29,194376,56,0
Alistipes_putredinis_61533,ERR911954,ERR912048,121,859703,28,227191,51,2
Alistipes_putredinis_61533,ERR911954,ERR912064,160,772156,35,204299,46,1
Alistipes_putredinis_61533,ERR911954,ERR912071,166,761129,26,201469,54,1
Alistipes_putredinis_61533,ERR911954,ERR912072,128,823343,22,217657,57,2
Alistipes_putredinis_61533,ERR911954,ERR912086,171,775966,29,205368,61,1
Alistipes_putredinis_61533,ERR911954,ERR912096,72,873069,8,230827,37,1
Alistipes_putredinis_61533,ERR911954,ERR912100,148,857756,33,226773,58,2
Alistipes_putredinis_61533,ERR911954,ERR912103,145,848687,31,224564,71,2
Alistipes_putredinis_61533,ERR911954,ERR912111,99,827145,17,218963,27,0
Alistipes_putredinis_61533,ERR911954,ERR912124,52,899214,7,237848,28,1
Alistipes_putredinis_61533,ERR911954,ERR912159,183,725693,13,191611,55,1
Alistipes_putredinis_61533,ERR911954,mickey3-11-30-0_,135,765860,37,202596,37,1
Alistipes_putredinis_61533,ERR911956,ERR911960,122,749591,24,198981,49,2
Alistipes_putredinis_61533,ERR911956,ERR911966,128,788903,28,209162,47,2
Alistipes_putredinis_61533,ERR911956,ERR911970,108,783193,10,207345,59,2
Alistipes_putredinis_61533,ERR911956,ERR911988,142,753832,36,199972,50,2
Alistipes_putredinis_61533,ERR911956,ERR911995,96,762283,25,201927,35,0
Alistipes_putredinis_61533,ERR911956,ERR911999,103,835153,16,221354,42,2
Alistipes_putredinis_61533,ERR911956,ERR912000,86,846441,13,224259,27,2
Alistipes_putredinis_61533,ERR911956,ERR912007,95,783201,6,207381,33,2
Alistipes_putredinis_61533,ERR911956,ERR912009,123,784519,43,207975,53,3
Alistipes_putredinis_61533,ERR911956,ERR912013,143,810226,27,214585,39,2
Alistipes_putredinis_61533,ERR911956,ERR912033,104,827968,14,219303,38,0
Alistipes_putredinis_61533,ERR911956,ERR912048,90,839881,14,222501,24,2
Alistipes_putredinis_61533,ERR911956,ERR912064,122,751523,28,199324,50,2
Alistipes_putredinis_61533,ERR911956,ERR912071,138,735625,25,195418,50,3
Alistipes_putredinis_61533,ERR911956,ERR912072,131,810437,21,214736,36,2
Alistipes_putredinis_61533,ERR911956,ERR912086,142,753157,23,199882,63,2
Alistipes_putredinis_61533,ERR911956,ERR912096,149,787512,25,208548,39,3
Alistipes_putredinis_61533,ERR911956,ERR912100,126,836356,19,221647,48,2
Alistipes_putredinis_61533,ERR911956,ERR912103,131,835647,16,221567,67,2
Alistipes_putredinis_61533,ERR911956,ERR912111,104,787076,7,208781,42,0
Alistipes_putredinis_61533,ERR911956,ERR912124,108,815485,25,216111,31,3
Alistipes_putredinis_61533,ERR911957,ERR911968,168,890211,76,235430,4,0
Alistipes_putredinis_61533,ERR911957,ERR911976,86,876536,21,231919,6,0
Alistipes_putredinis_61533,ERR911957,ERR911977,93,877185,40,231952,13,0
Alistipes_putredinis_61533,ERR911957,ERR911990,200,797189,37,210753,58,1
Alistipes_putredinis_61533,ERR911957,ERR912004,219,831003,68,219691,65,0
Alistipes_putredinis_61533,ERR911957,ERR912066,188,822149,63,217157,72,0
Alistipes_putredinis_61533,ERR911957,ERR912170,100,884829,31,233989,13,0
Alistipes_putredinis_61533,ERR911957,ERR912199,214,792910,65,209365,62,1
Alistipes_putredinis_61533,ERR911960,ERR911963,55,879320,14,232719,11,0
Alistipes_putredinis_61533,ERR911960,ERR911966,139,818314,33,217044,48,0
Alistipes_putredinis_61533,ERR911960,ERR911970,155,765223,19,202567,73,0
Alistipes_putredinis_61533,ERR911960,ERR911988,46,898163,11,237684,10,0
Alistipes_putredinis_61533,ERR911960,ERR911995,131,778616,26,205798,36,0
Alistipes_putredinis_61533,ERR911960,ERR911996,102,820249,8,217441,46,0
Alistipes_putredinis_61533,ERR911960,ERR911999,149,807000,33,213717,46,0
Alistipes_putredinis_61533,ERR911960,ERR912000,133,821879,19,217583,44,0
Alistipes_putredinis_61533,ERR911960,ERR912007,143,775210,25,205130,47,0
Alistipes_putredinis_61533,ERR911960,ERR912013,145,762646,23,201767,63,0
Alistipes_putredinis_61533,ERR911960,ERR912026,132,811315,15,214521,68,0
Alistipes_putredinis_61533,ERR911960,ERR912033,138,810313,18,214324,41,0
Alistipes_putredinis_61533,ERR911960,ERR912041,73,845432,11,223596,40,0
Alistipes_putredinis_61533,ERR911960,ERR912048,125,812719,17,215186,57,0
Alistipes_putredinis_61533,ERR911960,ERR912062,106,846806,11,224361,10,0
Alistipes_putredinis_61533,ERR911960,ERR912063,76,877368,21,232078,27,0
Alistipes_putredinis_61533,ERR911960,ERR912064,48,882740,5,233680,9,0
Alistipes_putredinis_61533,ERR911960,ERR912071,63,898277,11,237766,22,1
Alistipes_putredinis_61533,ERR911960,ERR912072,144,797929,23,211360,43,0
Alistipes_putredinis_61533,ERR911960,ERR912086,39,886767,8,234850,9,0
Alistipes_putredinis_61533,ERR911960,ERR912096,162,761384,30,201760,47,1
Alistipes_putredinis_61533,ERR911960,ERR912100,140,810273,25,214354,47,0
Alistipes_putredinis_61533,ERR911960,ERR912103,106,811028,21,214884,42,0
Alistipes_putredinis_61533,ERR911960,ERR912111,114,777091,16,205899,38,1
Alistipes_putredinis_61533,ERR911960,ERR912124,145,791239,29,209475,43,1
Alistipes_putredinis_61533,ERR911960,ERR912144,81,863659,24,228514,15,0
Alistipes_putredinis_61533,ERR911960,ERR912152,111,888452,22,235141,41,0
Alistipes_putredinis_61533,ERR911960,ERR912159,77,870672,12,230159,13,0
Alistipes_putredinis_61533,ERR911960,ERR912175,102,862164,20,228170,22,0
Alistipes_putredinis_61533,ERR911960,mickey3-11-30-0_,45,879442,7,232757,7,0
Alistipes_putredinis_61533,ERR911962,ERR911985,140,751353,52,198980,35,0
Alistipes_putredinis_61533,ERR911962,ERR912012,132,776485,15,205454,30,0
Alistipes_putredinis_61533,ERR911962,ERR912018,137,744510,34,196923,38,0
Alistipes_putredinis_61533,ERR911962,ERR912054,157,763095,32,201951,51,0
Alistipes_putredinis_61533,ERR911962,ERR912090,123,732731,34,194109,25,0
Alistipes_putredinis_61533,ERR911962,ERR912110,101,756954,28,200222,19,0
Alistipes_putredinis_61533,ERR911962,ERR912157,109,761853,19,201652,34,0
Alistipes_putredinis_61533,ERR911962,ERR912172,120,766858,31,202547,41,0
Alistipes_putredinis_61533,ERR911963,ERR911966,138,807645,34,214008,53,0
Alistipes_putredinis_61533,ERR911963,ERR911970,187,755673,29,199931,66,0
Alistipes_putredinis_61533,ERR911963,ERR911988,67,887510,12,234822,27,0
Alistipes_putredinis_61533,ERR911963,ERR911995,149,757385,26,200225,52,0
Alistipes_putredinis_61533,ERR911963,ERR911996,98,815051,10,215959,41,0
Alistipes_putredinis_61533,ERR911963,ERR911999,157,802986,38,212480,53,0
Alistipes_putredinis_61533,ERR911963,ERR912000,148,817398,27,216400,59,0
Alistipes_putredinis_61533,ERR911963,ERR912007,158,770136,31,203659,65,0
Alistipes_putredinis_61533,ERR911963,ERR912026,136,815228,17,215403,71,0
Alistipes_putredinis_61533,ERR911963,ERR912033,162,810741,25,214489,58,0
Alistipes_putredinis_61533,ERR911963,ERR912041,83,828141,9,218912,42,0
Alistipes_putredinis_61533,ERR911963,ERR912048,145,812470,23,214901,54,0
Alistipes_putredinis_61533,ERR911963,ERR912062,129,839689,21,222401,32,0
Alistipes_putredinis_61533,ERR911963,ERR912063,95,866593,16,229144,40,0
Alistipes_putredinis_61533,ERR911963,ERR912064,64,870700,5,230400,26,0
Alistipes_putredinis_61533,ERR911963,ERR912071,66,892639,10,236166,23,0
Alistipes_putredinis_61533,ERR911963,ERR912072,165,792204,27,209611,51,0
Alistipes_putredinis_61533,ERR911963,ERR912086,41,894093,7,236698,12,0
Alistipes_putredinis_61533,ERR911963,ERR912096,189,751252,34,199051,74,1
Alistipes_putredinis_61533,ERR911963,ERR912100,163,801533,29,212173,48,0
Alistipes_putredinis_61533,ERR911963,ERR912103,152,815001,29,215727,60,0
Alistipes_putredinis_61533,ERR911963,ERR912111,141,772208,21,204600,45,0
Alistipes_putredinis_61533,ERR911963,ERR912124,154,777450,27,205720,57,1
Alistipes_putredinis_61533,ERR911963,ERR912144,100,856020,25,226526,36,0
Alistipes_putredinis_61533,ERR911963,ERR912152,105,887423,23,234868,42,0
Alistipes_putredinis_61533,ERR911963,ERR912159,61,887694,5,234658,9,0
Alistipes_putredinis_61533,ERR911963,ERR912175,85,871702,18,230818,20,0
Alistipes_putredinis_61533,ERR911963,mickey3-11-30-0_,86,870871,14,230507,11,0
Alistipes_putredinis_61533,ERR911966,ERR911970,143,777406,15,205790,71,0
Alistipes_putredinis_61533,ERR911966,ERR911988,139,814988,30,215952,45,0
Alistipes_putredinis_61533,ERR911966,ERR911995,124,780340,26,206564,50,0
Alistipes_putredinis_61533,ERR911966,ERR911999,140,844972,31,223568,38,0
Alistipes_putredinis_61533,ERR911966,ERR912000,120,848715,18,224667,52,0
Alistipes_putredinis_61533,ERR911966,ERR912007,127,789434,21,209020,40,0
Alistipes_putredinis_61533,ERR911966,ERR912009,144,763354,31,202308,51,2
Alistipes_putredinis_61533,ERR911966,ERR912013,190,828018,51,218940,69,0
Alistipes_putredinis_61533,ERR911966,ERR912033,136,845075,26,223488,55,0
Alistipes_putredinis_61533,ERR911966,ERR912041,142,768434,26,203464,66,0
Alistipes_putredinis_61533,ERR911966,ERR912048,121,852110,19,225468,39,0
Alistipes_putredinis_61533,ERR911966,ERR912062,182,760856,33,202049,46,0
Alistipes_putredinis_61533,ERR911966,ERR912063,150,797145,40,211112,49,0
Alistipes_putredinis_61533,ERR911966,ERR912064,132,800363,24,212207,48,0
Alistipes_putredinis_61533,ERR911966,ERR912071,159,807054,24,213947,66,1
Alistipes_putredinis_61533,ERR911966,ERR912072,122,825255,26,218442,36,0
Alistipes_putredinis_61533,ERR911966,ERR912086,148,814618,31,215951,62,0
Alistipes_putredinis_61533,ERR911966,ERR912096,153,784854,32,207653,55,1
Alistipes_putredinis_61533,ERR911966,ERR912100,141,849522,25,224916,41,0
Alistipes_putredinis_61533,ERR911966,ERR912103,140,845858,26,223975,43,0
Alistipes_putredinis_61533,ERR911966,ERR912111,116,802469,16,212592,40,0
Alistipes_putredinis_61533,ERR911966,ERR912124,124,818405,31,216770,38,1
Alistipes_putredinis_61533,ERR911966,ERR912144,155,784905,42,207963,49,0
Alistipes_putredinis_61533,ERR911966,ERR912152,189,802857,46,212824,69,0
Alistipes_putredinis_61533,ERR911966,ERR912159,174,786872,27,208314,67,0
Alistipes_putredinis_61533,ERR911966,ERR912175,153,783454,40,207733,48,0
Alistipes_putredinis_61533,ERR911966,mickey3-11-30-0_,125,801087,24,212370,36,0
Alistipes_putredinis_61533,ERR911968,ERR911976,196,893454,69,236405,5,0
Alistipes_putredinis_61533,ERR911968,ERR911977,182,889311,85,235265,10,0
Alistipes_putredinis_61533,ERR911968,ERR911990,277,819392,95,216832,53,1
Alistipes_putredinis_61533,ERR911968,ERR912066,295,835550,114,221049,81,0
Alistipes_putredinis_61533,ERR911968,ERR912170,202,900788,80,238217,20,0
Alistipes_putredinis_61533,ERR911970,ERR911988,159,774539,31,204801,64,0
Alistipes_putredinis_61533,ERR911970,ERR911995,144,791595,21,209055,56,0
Alistipes_putredinis_61533,ERR911970,ERR911999,114,840305,14,222113,53,0
Alistipes_putredinis_61533,ERR911970,ERR912000,115,850167,13,224736,51,0
Alistipes_putredinis_61533,ERR911970,ERR912007,104,867203,16,228810,33,0
Alistipes_putredinis_61533,ERR911970,ERR912009,132,782781,38,207203,57,2
Alistipes_putredinis_61533,ERR911970,ERR912013,152,809605,27,213874,68,0
Alistipes_putredinis_61533,ERR911970,ERR912033,148,838748,22,221503,44,0
Alistipes_putredinis_61533,ERR911970,ERR912041,166,744580,31,196815,75,0
Alistipes_putredinis_61533,ERR911970,ERR912048,146,848460,20,224156,68,0
Alistipes_putredinis_61533,ERR911970,ERR912064,144,766746,22,202841,64,0
Alistipes_putredinis_61533,ERR911970,ERR912071,181,771225,28,204023,59,1
Alistipes_putredinis_61533,ERR911970,ERR912072,147,827543,20,218614,53,0
Alistipes_putredinis_61533,ERR911970,ERR912086,209,780610,26,206462,74,1
Alistipes_putredinis_61533,ERR911970,ERR912096,159,806141,28,213096,69,1
Alistipes_putredinis_61533,ERR911970,ERR912100,132,843922,19,223069,57,0
Alistipes_putredinis_61533,ERR911970,ERR912103,131,844651,15,223271,59,0
Alistipes_putredinis_61533,ERR911970,ERR912111,101,813468,8,215235,53,0
Alistipes_putredinis_61533,ERR911970,ERR912124,123,821675,26,217202,53,1
Alistipes_putredinis_61533,ERR911970,ERR912144,223,755113,37,199616,82,1
Alistipes_putredinis_61533,ERR911970,ERR912152,244,763816,36,202059,101,1
Alistipes_putredinis_61533,ERR911970,ERR912159,217,747307,21,197497,71,1
Alistipes_putredinis_61533,ERR911970,mickey3-11-30-0_,177,775804,31,205072,58,1
Alistipes_putredinis_61533,ERR911976,ERR911977,111,874635,34,231440,9,0
Alistipes_putredinis_61533,ERR911976,ERR911990,200,804780,34,212928,56,1
Alistipes_putredinis_61533,ERR911976,ERR912004,219,829125,49,219388,85,0
Alistipes_putredinis_61533,ERR911976,ERR912066,206,822270,47,217399,85,0
Alistipes_putredinis_61533,ERR911976,ERR912087,225,785326,50,207447,68,0
Alistipes_putredinis_61533,ERR911976,ERR912135,222,808445,61,213662,62,0
Alistipes_putredinis_61533,ERR911976,ERR912155,198,773577,63,204988,43,0
Alistipes_putredinis_61533,ERR911976,ERR912170,97,888538,15,234984,39,0
Alistipes_putredinis_61533,ERR911976,ERR912199,212,786027,50,207694,78,0
Alistipes_putredinis_61533,ERR911977,ERR911982,205,816374,74,215933,72,0
Alistipes_putredinis_61533,ERR911977,ERR911990,183,801206,52,211992,48,1
Alistipes_putredinis_61533,ERR911977,ERR912004,239,849752,82,224828,77,0
Alistipes_putredinis_61533,ERR911977,ERR912066,196,845685,64,223576,79,0
Alistipes_putredinis_61533,ERR911977,ERR912087,186,797273,62,210634,51,0
Alistipes_putredinis_61533,ERR911977,ERR912135,207,821783,82,217135,50,0
Alistipes_putredinis_61533,ERR911977,ERR912155,149,760083,62,201474,34,0
Alistipes_putredinis_61533,ERR911977,ERR912170,90,886460,40,234375,9,0
Alistipes_putredinis_61533,ERR911977,ERR912199,217,809220,66,213766,68,1
Alistipes_putredinis_61533,ERR911981,ERR912053,134,804692,44,213079,28,1
Alistipes_putredinis_61533,ERR911982,ERR912004,192,809140,58,214042,41,0
Alistipes_putredinis_61533,ERR911982,ERR912066,178,810933,57,214388,30,0
Alistipes_putredinis_61533,ERR911982,ERR912087,120,850012,34,224650,13,0
Alistipes_putredinis_61533,ERR911982,ERR912135,111,846468,24,224018,19,0
Alistipes_putredinis_61533,ERR911982,ERR912199,129,857175,35,226617,28,0
Alistipes_putredinis_61533,ERR911985,ERR912012,139,778428,27,205857,46,0
Alistipes_putredinis_61533,ERR911985,ERR912110,169,773028,36,204588,50,0
Alistipes_putredinis_61533,ERR911985,ERR912157,155,741153,38,196601,56,0
Alistipes_putredinis_61533,ERR911985,ERR912172,142,753572,46,199406,29,0
Alistipes_putredinis_61533,ERR911988,ERR911995,137,774510,41,204610,34,0
Alistipes_putredinis_61533,ERR911988,ERR911996,106,815176,19,215818,43,0
Alistipes_putredinis_61533,ERR911988,ERR911999,169,813720,44,215370,46,0
Alistipes_putredinis_61533,ERR911988,ERR912000,149,838653,37,221956,34,0
Alistipes_putredinis_61533,ERR911988,ERR912007,165,776959,30,205469,55,0
Alistipes_putredinis_61533,ERR911988,ERR912009,169,739499,24,196155,64,1
Alistipes_putredinis_61533,ERR911988,ERR912013,146,772044,38,204178,46,0
Alistipes_putredinis_61533,ERR911988,ERR912026,146,819556,24,216619,60,0
Alistipes_putredinis_61533,ERR911988,ERR912033,156,824373,33,218029,41,0
Alistipes_putredinis_61533,ERR911988,ERR912041,75,857093,17,226573,33,0
Alistipes_putredinis_61533,ERR911988,ERR912048,149,832494,28,220277,40,0
Alistipes_putredinis_61533,ERR911988,ERR912062,127,853554,21,226038,18,0
Alistipes_putredinis_61533,ERR911988,ERR912063,80,872253,20,230633,24,0
Alistipes_putredinis_61533,ERR911988,ERR912064,47,889530,5,235304,9,0
Alistipes_putredinis_61533,ERR911988,ERR912071,74,904998,21,239409,23,1
Alistipes_putredinis_61533,ERR911988,ERR912072,160,816612,30,216084,46,0
Alistipes_putredinis_61533,ERR911988,ERR912086,58,902560,14,238896,22,0
Alistipes_putredinis_61533,ERR911988,ERR912096,172,771213,38,204299,55,1
Alistipes_putredinis_61533,ERR911988,ERR912100,167,826614,38,218718,37,0
Alistipes_putredinis_61533,ERR911988,ERR912103,132,821916,32,217637,38,0
Alistipes_putredinis_61533,ERR911988,ERR912111,127,796676,28,210845,34,1
Alistipes_putredinis_61533,ERR911988,ERR912124,157,797793,38,211156,44,1
Alistipes_putredinis_61533,ERR911988,ERR912144,90,883254,31,233697,14,0
Alistipes_putredinis_61533,ERR911988,ERR912152,130,889718,27,235391,56,0
Alistipes_putredinis_61533,ERR911988,ERR912159,95,890471,13,235308,27,0
Alistipes_putredinis_61533,ERR911988,ERR912175,116,873024,22,230998,38,0
Alistipes_putredinis_61533,ERR911988,mickey3-11-30-0_,56,889395,17,235243,10,0
Alistipes_putredinis_61533,ERR911990,ERR912170,199,796167,31,210573,72,1
Alistipes_putredinis_61533,ERR911995,ERR911999,103,820427,24,216861,30,0
Alistipes_putredinis_61533,ERR911995,ERR912000,91,821768,22,217213,36,0
Alistipes_putredinis_61533,ERR911995,ERR912007,121,803253,30,212057,48,1
Alistipes_putredinis_61533,ERR911995,ERR912009,97,747147,37,197621,30,0
Alistipes_putredinis_61533,ERR911995,ERR912013,158,803234,40,212365,62,0
Alistipes_putredinis_61533,ERR911995,ERR912033,90,835699,19,220742,40,0
